bytes: 34811
count,timestamp,vane,wing,roll,pitch,yaw,lat,lon,speed,drag,lift,thrust,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,hours,min,sec
64,46851897,-170.5,0.0,-0.1,-0.2,334.8,0.000000,0.000000,0.00,0.0,0.0,1.2,0.01,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
65,46851994,-170.5,0.0,-0.1,-0.1,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
66,46852092,-170.5,0.0,-0.1,-0.1,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.72,-0.42,55,67,247
67,46852189,-170.5,0.0,-0.1,-0.1,335.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
68,46852286,-170.5,0.0,-0.1,-0.2,335.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.56,55,67,247
69,46852384,-170.5,0.0,-0.2,-0.2,335.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
70,46852481,-170.5,0.0,-0.3,-0.3,334.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
71,46852578,-170.5,0.0,-0.3,-0.2,334.8,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
72,46852676,-170.5,0.0,-0.3,-0.3,334.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.49,55,67,247
73,46852773,-170.5,0.0,-0.3,-0.3,334.7,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.42,55,67,247
74,46852870,-170.5,0.0,-0.3,-0.2,334.6,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
75,46852968,-170.5,0.0,-0.3,-0.2,334.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.42,55,67,247
76,46853065,-170.5,0.0,-0.2,-0.2,334.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
77,46853163,-170.5,0.0,-0.2,-0.2,334.4,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
78,46853260,-170.5,0.0,-0.2,-0.2,334.4,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.72,-0.42,55,67,247
79,46853357,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
80,46853455,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
81,46853552,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
82,46853649,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.49,55,67,247
83,46853747,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
84,46853844,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
85,46853941,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
86,46854039,-170.5,0.0,-0.2,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.42,55,67,247
87,46854136,-170.5,0.0,-0.2,-0.2,334.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
88,46854234,-170.5,0.0,-0.2,-0.2,334.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
89,46854331,-170.5,0.0,-0.2,-0.2,334.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.49,55,67,247
90,46854428,-170.5,0.0,-0.1,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.42,55,67,247
91,46854526,-170.5,0.0,-0.1,-0.2,334.4,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.49,55,67,247
92,46854623,-170.5,0.0,-0.1,-0.1,334.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
93,46854720,-170.5,0.0,-0.1,-0.2,334.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
94,46854818,-170.5,0.0,-0.1,-0.2,334.5,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.49,55,67,247
95,46854915,-170.5,0.0,-0.2,-0.3,334.4,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.42,55,67,247
96,46855012,-170.5,0.0,-0.3,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
97,46855110,-170.5,0.0,-0.3,-0.2,334.3,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.58,-0.49,55,67,247
98,46855207,-170.5,0.0,-0.3,-0.2,334.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
99,46855304,-170.5,0.0,-0.2,-0.2,334.2,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.72,-0.49,55,67,247
100,46855402,-170.5,0.0,-0.3,-0.3,334.1,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
101,46855499,-170.5,0.0,-0.2,-0.2,334.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.65,-0.49,55,67,247
102,46855597,-170.5,0.0,-0.3,-0.2,334.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
103,46855694,-170.5,0.0,-0.3,-0.2,334.0,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.09,0.58,-0.49,55,67,247
104,46855791,-170.5,0.0,-0.2,-0.2,333.9,0.000000,0.000000,0.00,0.0,0.0,1.2,0.00,-0.00,1.00,-0.02,0.65,-0.42,55,67,247
